"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_miles","duration_seconds","rpe"
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Bench Press (Barbell)",,"",2,"normal",70.31,8,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Bench Press (Barbell)",,"",3,"normal",70.31,8,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Shoulder Press (Machine)",,"",0,"normal",58.97,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Shoulder Press (Machine)",,"",1,"normal",58.97,9,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Shoulder Press (Machine)",,"",2,"normal",58.97,9,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Skullcrusher (Barbell)",,"",0,"normal",22.68,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Skullcrusher (Barbell)",,"",1,"normal",22.68,10,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Skullcrusher (Barbell)",,"",2,"normal",22.68,9,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Dip Machine",,"",0,"normal",51.71,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Dip Machine",,"",1,"normal",56.25,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Seated Dip Machine",,"",2,"normal",60.78,11,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Lateral Raise (Cable)",,"",0,"normal",11.34,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Lateral Raise (Cable)",,"",1,"normal",11.34,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Lateral Raise (Cable)",,"",2,"normal",11.34,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Lateral Raise (Cable)",,"",3,"normal",11.34,10,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Triceps Kickback (Dumbbell)",,"",0,"normal",11.34,15,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Triceps Kickback (Dumbbell)",,"",1,"normal",13.61,12,,,
"push 1","8 Jul 2022, 12:56","8 Jul 2022, 13:43","","Triceps Kickback (Dumbbell)",,"",2,"normal",13.61,12,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Palms Up Wrist Curl",,"",0,"normal",18.14,15,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Palms Up Wrist Curl",,"",1,"normal",18.14,15,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Palms Up Wrist Curl",,"",2,"normal",18.14,15,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Wrist Extension (Barbell)",,"",0,"normal",13.61,15,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Wrist Extension (Barbell)",,"",1,"normal",13.61,15,,,
"Forearms","7 Jul 2022, 14:03","7 Jul 2022, 14:04","","Seated Wrist Extension (Barbell)",,"",2,"normal",13.61,15,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Deadlift (Barbell)",,"",0,"normal",106.59,3,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Deadlift (Barbell)",,"",1,"normal",115.67,3,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Deadlift (Barbell)",,"",2,"normal",115.67,2,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hack Squat",,"",0,"normal",131.54,8,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hack Squat",,"",1,"normal",131.54,10,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hack Squat",,"",2,"normal",131.54,9,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hip Thrust (Barbell)",,"",0,"normal",104.33,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hip Thrust (Barbell)",,"",1,"normal",104.33,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Hip Thrust (Barbell)",,"",2,"normal",104.33,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Leg Curl (Machine)",,"",0,"normal",72.57,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Leg Curl (Machine)",,"",1,"normal",72.57,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Leg Curl (Machine)",,"",2,"normal",72.57,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Back Extension (Weighted Hyperextension)",,"",0,"normal",11.34,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Back Extension (Weighted Hyperextension)",,"",1,"normal",11.34,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Back Extension (Weighted Hyperextension)",,"",2,"normal",11.34,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Calf Raise",,"",0,"normal",90.72,12,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Calf Raise",,"",1,"normal",90.72,11,,,
"legs 2","6 Jul 2022, 12:24","6 Jul 2022, 13:13","","Seated Calf Raise",,"",2,"normal",90.72,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Lat Pulldown (Cable)",,"",0,"normal",63.5,12,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Lat Pulldown (Cable)",,"",1,"normal",63.5,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Lat Pulldown (Cable)",,"",2,"normal",63.5,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Iso-Lateral High Row (Machine)",,"",0,"normal",91.63,10,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Iso-Lateral High Row (Machine)",,"",1,"normal",91.63,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Iso-Lateral High Row (Machine)",,"",2,"normal",91.63,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Face Pull",,"",0,"normal",19.28,15,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Face Pull",,"",1,"normal",22.68,12,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Face Pull",,"",2,"normal",22.68,12,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Shrug (Dumbbell)",,"",0,"normal",102.06,15,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Shrug (Dumbbell)",,"",1,"normal",102.06,15,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Shrug (Dumbbell)",,"",2,"normal",102.06,15,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",27.22,18,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.22,14,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Preacher Curl (Machine)",,"",0,"normal",24.95,12,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Preacher Curl (Machine)",,"",1,"normal",24.95,12,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Preacher Curl (Machine)",,"",2,"normal",24.95,11,,,
"pull 2","5 Jul 2022, 13:23","5 Jul 2022, 14:09","","Preacher Curl (Machine)",,"",3,"normal",24.95,10,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Overhead Press (Barbell)",,"",0,"normal",49.9,4,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Overhead Press (Barbell)",,"",1,"normal",52.16,4,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Overhead Press (Barbell)",,"",2,"normal",49.9,4,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Overhead Press (Barbell)",,"",3,"normal",49.9,4,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Bench Press - Close Grip (Barbell)",,"",0,"normal",65.77,8,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Bench Press - Close Grip (Barbell)",,"",1,"normal",65.77,7,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Bench Press - Close Grip (Barbell)",,"",2,"normal",61.24,8,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Triceps Extension (Cable)",,"",0,"normal",12.47,10,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Triceps Extension (Cable)",,"",1,"normal",12.47,10,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Triceps Extension (Cable)",,"",2,"normal",12.47,9,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,21,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,21,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,21,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Cable Fly Crossovers",,"",0,"normal",27.22,12,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Cable Fly Crossovers",,"",1,"normal",31.75,8,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Cable Fly Crossovers",,"",2,"failure",27.22,11,,,
"push 2","4 Jul 2022, 12:27","4 Jul 2022, 13:08","","Cable Fly Crossovers",,"",3,"dropset",13.61,17,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",0,"warmup",20.41,10,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",1,"warmup",43.09,5,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",2,"warmup",61.24,4,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",3,"warmup",83.91,3,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",5,"normal",99.79,5,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",6,"normal",99.79,4,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Squat (Barbell)",,"",7,"normal",102.06,4,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Romanian Deadlift (Barbell)",,"",0,"normal",79.38,8,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Romanian Deadlift (Barbell)",,"",1,"normal",83.91,8,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Romanian Deadlift (Barbell)",,"",2,"normal",83.91,8,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",0,"normal",56.7,12,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",1,"normal",63.5,9,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",2,"normal",63.5,10,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",3,"normal",63.5,9,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",4,"dropset",45.36,6,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",5,"dropset",27.22,5,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Leg Extension (Machine)",,"",6,"dropset",18.14,11,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Leg Curls",,"",0,"normal",13.61,12,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Leg Curls",,"",1,"normal",13.61,12,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Leg Curls",,"",2,"normal",13.61,10,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Leg Curls",,"",3,"normal",13.61,8,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Calf Raise (Machine)",,"",0,"normal",58.97,20,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Calf Raise (Machine)",,"",1,"normal",68.04,16,,,
"legs 1","3 Jul 2022, 08:57","3 Jul 2022, 09:47","","Standing Calf Raise (Machine)",,"",2,"normal",68.04,16,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Lat Pulldown (Machine)",,"",0,"normal",111.13,6,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Lat Pulldown (Machine)",,"",1,"normal",111.13,6,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Lat Pulldown (Machine)",,"",2,"normal",111.13,6,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Cable Row - Bar Grip",,"",0,"normal",54.43,11,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Cable Row - Bar Grip",,"",1,"normal",54.43,10,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Cable Row - Bar Grip",,"",2,"normal",54.43,10,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Rope Straight Arm Pulldown",,"",0,"normal",26.08,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Rope Straight Arm Pulldown",,"",1,"normal",26.08,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Rope Straight Arm Pulldown",,"",2,"normal",26.08,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Hammer Curl (Dumbbell)",,"",0,"normal",27.22,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Hammer Curl (Dumbbell)",,"",1,"normal",27.22,10,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Hammer Curl (Dumbbell)",,"",2,"normal",27.22,8,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Hammer Curl (Dumbbell)",,"",3,"normal",27.22,9,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Incline Curl (Dumbbell)",,"",0,"normal",18.14,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Incline Curl (Dumbbell)",,"",1,"normal",18.14,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Incline Curl (Dumbbell)",,"",2,"normal",18.14,12,,,
"pull 1","1 Jul 2022, 08:02","1 Jul 2022, 08:38","","Seated Incline Curl (Dumbbell)",,"",3,"normal",18.14,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Bench Press (Barbell)",,"",0,"normal",70.31,8,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Bench Press (Barbell)",,"",1,"normal",70.31,8,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Bench Press (Barbell)",,"",2,"normal",70.31,7,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Bench Press (Barbell)",,"",3,"normal",61.24,7,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Shoulder Press (Machine)",,"",0,"normal",58.97,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Shoulder Press (Machine)",,"",1,"normal",58.97,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Shoulder Press (Machine)",,"",2,"normal",58.97,10,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Skullcrusher (Barbell)",,"",0,"normal",18.14,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Skullcrusher (Barbell)",,"",1,"normal",22.68,9,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Skullcrusher (Barbell)",,"",2,"normal",22.68,10,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Dip Machine",,"",0,"normal",51.71,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Dip Machine",,"",1,"normal",51.71,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Seated Dip Machine",,"",2,"normal",51.71,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Lateral Raise (Cable)",,"",0,"normal",11.34,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Lateral Raise (Cable)",,"",1,"normal",11.34,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Lateral Raise (Cable)",,"",2,"normal",11.34,10,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Lateral Raise (Cable)",,"",3,"normal",11.34,10,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Triceps Kickback (Dumbbell)",,"",0,"normal",13.61,12,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Triceps Kickback (Dumbbell)",,"",1,"normal",11.34,15,,,
"push 1","30 Jun 2022, 08:24","30 Jun 2022, 09:18","","Triceps Kickback (Dumbbell)",,"",2,"normal",11.34,15,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Deadlift (Barbell)",,"",0,"normal",117.93,3,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Deadlift (Barbell)",,"",1,"normal",111.13,3,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Deadlift (Barbell)",,"",2,"normal",111.13,3,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hack Squat",,"",0,"normal",113.4,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hack Squat",,"",1,"normal",113.4,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hack Squat",,"",2,"normal",113.4,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hip Thrust (Barbell)",,"",0,"normal",90.72,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hip Thrust (Barbell)",,"",1,"normal",99.79,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Hip Thrust (Barbell)",,"",2,"normal",104.33,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Leg Curl (Machine)",,"",0,"normal",72.57,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Leg Curl (Machine)",,"",1,"normal",72.57,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Leg Curl (Machine)",,"",2,"normal",72.57,11,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Back Extension (Weighted Hyperextension)",,"",0,"normal",11.34,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Back Extension (Weighted Hyperextension)",,"",1,"normal",11.34,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Back Extension (Weighted Hyperextension)",,"",2,"normal",11.34,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Calf Raise",,"",0,"normal",90.72,12,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Calf Raise",,"",1,"normal",90.72,11,,,
"legs 2","28 Jun 2022, 12:04","28 Jun 2022, 13:09","","Seated Calf Raise",,"",2,"normal",90.72,11,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Lat Pulldown (Cable)",,"",0,"normal",63.5,10,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Lat Pulldown (Cable)",,"",1,"normal",63.5,10,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Lat Pulldown (Cable)",,"",2,"normal",63.5,10,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Iso-Lateral High Row (Machine)",,"",0,"normal",91.63,11,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Iso-Lateral High Row (Machine)",,"",1,"normal",91.63,10,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Iso-Lateral High Row (Machine)",,"",2,"normal",91.63,11,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Face Pull",,"",0,"normal",19.28,12,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Face Pull",,"",1,"normal",19.28,15,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Face Pull",,"",2,"normal",19.28,15,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Shrug (Dumbbell)",,"",0,"normal",92.99,20,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Shrug (Dumbbell)",,"",1,"normal",92.99,16,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Shrug (Dumbbell)",,"",2,"normal",92.99,16,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",27.22,18,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",27.22,14,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Preacher Curl (Machine)",,"",0,"normal",22.68,12,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Preacher Curl (Machine)",,"",1,"normal",22.68,12,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Preacher Curl (Machine)",,"",2,"normal",22.68,12,,,
"pull 2","27 Jun 2022, 13:24","27 Jun 2022, 14:04","","Preacher Curl (Machine)",,"",3,"normal",22.68,11,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Overhead Press (Barbell)",,"",0,"normal",47.63,4,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Overhead Press (Barbell)",,"",1,"normal",47.63,4,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Overhead Press (Barbell)",,"",2,"normal",47.63,4,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Overhead Press (Barbell)",,"",3,"normal",52.16,3,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Bench Press - Close Grip (Barbell)",,"",0,"normal",61.24,8,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Bench Press - Close Grip (Barbell)",,"",1,"normal",65.77,8,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Bench Press - Close Grip (Barbell)",,"",2,"normal",65.77,7,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Triceps Extension (Cable)",,"",0,"normal",11.34,12,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Triceps Extension (Cable)",,"",1,"normal",12.47,10,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Triceps Extension (Cable)",,"",2,"normal",12.47,10,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Lateral Raise (Dumbbell)",,"",0,"normal",13.61,21,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Lateral Raise (Dumbbell)",,"",1,"normal",13.61,21,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Lateral Raise (Dumbbell)",,"",2,"normal",13.61,21,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Cable Fly Crossovers",,"",0,"normal",22.68,12,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Cable Fly Crossovers",,"",1,"normal",22.68,12,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Cable Fly Crossovers",,"",2,"failure",22.68,12,,,
"push 2","25 Jun 2022, 15:42","25 Jun 2022, 16:48","","Cable Fly Crossovers",,"",3,"dropset",11.34,15,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",0,"warmup",20.41,10,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",1,"warmup",43.09,5,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",2,"warmup",61.24,4,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",3,"warmup",83.91,3,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",5,"normal",97.52,5,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",6,"normal",97.52,5,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",7,"normal",97.52,5,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Squat (Barbell)",,"",8,"normal",97.52,5,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Romanian Deadlift (Barbell)",,"",0,"normal",79.38,8,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Romanian Deadlift (Barbell)",,"",1,"normal",79.38,8,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Romanian Deadlift (Barbell)",,"",2,"normal",79.38,8,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",0,"normal",54.43,12,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",1,"normal",56.7,12,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",2,"normal",56.7,11,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",3,"normal",56.7,11,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",4,"dropset",36.29,9,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",5,"dropset",22.68,8,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Leg Extension (Machine)",,"",6,"dropset",13.61,12,,,
"legs 1","24 Jun 2022, 11:18","24 Jun 2022, 12:16","","Standing Leg Curls",,"",0,"normal",12.47,12,,,
